,Infected,predicted_Infected
2020-05-08,3,2.0
2020-05-09,2,3.0
2020-05-10,2,2.0
2020-05-11,2,2.0
2020-05-12,2,2.0
2020-05-13,2,3.0
2020-05-14,3,1.3333333333333335
2020-05-15,2,3.0
2020-05-16,2,2.0
2020-05-17,2,2.0
2020-05-18,2,2.0
2020-05-19,2,2.0
2020-05-20,2,2.0
2020-05-21,2,4.0
2020-05-22,4,2.0
2020-05-23,4,10.0
2020-05-24,10,4.4
2020-05-25,11,9.999999999999998
2020-05-26,11,11.0
2020-05-27,11,10.999999999999998
2020-05-28,11,11.0
2020-05-29,11,11.0
2020-05-30,11,11.0
2020-05-31,11,11.0
2020-06-01,11,11.0
2020-06-02,11,11.0
2020-06-03,11,12.0
2020-06-04,12,11.000000000000002
2020-06-05,12,13.0
2020-06-06,13,6.461538461538463
2020-06-07,7,11.142857142857144
2020-06-08,6,5.833333333333334
2020-06-09,5,6.0
2020-06-10,5,4.0
2020-06-11,4,5.0
2020-06-12,4,4.0
2020-06-13,4,4.0
2020-06-14,4,4.0
2020-06-15,4,4.0
2020-06-16,4,4.0
2020-06-17,4,3.0
2020-06-18,3,1.3333333333333335
2020-06-19,1,3.0
2020-06-20,1,1.0
2020-06-21,1,2.0
2020-06-22,2,1.0
2020-06-23,2,3.0
2020-06-24,3,2.0
2020-06-25,3,4.0
2020-06-26,4,3.0
2020-06-27,4,4.0
2020-06-28,4,5.0
2020-06-29,5,4.8
2020-06-30,6,5.0
2020-07-01,6,6.0
2020-07-02,6,6.999999999999999
2020-07-03,7,6.0
2020-07-04,7,8.0
2020-07-05,8,7.0
2020-07-06,8,8.0
2020-07-07,8,7.0
2020-07-08,7,8.0
2020-07-09,7,6.0
2020-07-10,6,7.0
2020-07-11,6,6.0
2020-07-12,6,5.0
2020-07-13,5,4.800000000000001
2020-07-14,4,5.0
2020-07-15,4,4.0
2020-07-16,4,3.0
2020-07-17,3,2.666666666666667
2020-07-18,2,1.5
2020-07-19,1,1.9999999999999996
2020-07-20,1,2.0
2020-07-21,2,1.0
2020-07-22,2,2.0
2020-07-23,2,3.0
2020-07-24,3,2.0
2020-07-25,3,3.0
2020-07-26,3,3.0
2020-07-27,3,4.0
2020-07-28,4,3.75
2020-07-29,5,4.8
2020-07-30,6,6.666666666666668
2020-07-31,8,6.75
2020-08-01,9,8.888888888888888
2020-08-02,10,9.0
2020-08-03,10,10.0
2020-08-04,10,10.0
2020-08-05,10,14.0
2020-08-06,14,10.0
2020-08-07,14,14.0
2020-08-08,14,14.0
2020-08-09,14,15.0
2020-08-10,15,13.066666666666666
2020-08-11,14,13.928571428571429
2020-08-12,13,12.923076923076923
2020-08-13,12,11.916666666666666
2020-08-14,11,10.909090909090908
2020-08-15,10,9.9
2020-08-16,9,11.11111111111111
2020-08-17,10,10.799999999999997
2020-08-18,12,12.5
2020-08-19,15,12.8
2020-08-20,16,19.6875
2020-08-21,21,19.047619047619047
2020-08-22,25,22.68
2020-08-23,27,29.629629629629626
2020-08-24,32,27.84375
2020-08-25,33,32.0
2020-08-26,33,37.0
2020-08-27,37,33.0
2020-08-28,37,38.0
2020-08-29,38,39.921052631578945
2020-08-30,41,38.0
2020-08-31,41,47.00000000000001
2020-09-01,47,41.87234042553191
2020-09-02,48,42.10416666666667
2020-09-03,43,45.76744186046511
2020-09-04,41,39.85365853658537
2020-09-05,38,41.0
2020-09-06,38,32.0
2020-09-07,32,40.375
2020-09-08,34,32.0
2020-09-09,34,32.99999999999999
2020-09-10,33,35.03030303030303
2020-09-11,34,33.97058823529412
2020-09-12,35,33.02857142857142
2020-09-13,34,33.970588235294116
2020-09-14,33,25.757575757575758
2020-09-15,25,30.359999999999992
2020-09-16,23,31.521739130434785
2020-09-17,29,23.793103448275865
2020-09-18,30,31.900000000000002
2020-09-19,33,32.727272727272734
2020-09-20,36,33.916666666666664
2020-09-21,37,36.97297297297298
2020-09-22,38,42.84210526315789
2020-09-23,44,37.13636363636364
2020-09-24,43,48.093023255813954
2020-09-25,47,43.91489361702127
2020-09-26,48,50.91666666666667
2020-09-27,52,50.769230769230774
2020-09-28,55,52.94545454545455
2020-09-29,56,58.92857142857144
2020-09-30,60,55.06666666666666
2020-10-01,59,58.98305084745763
2020-10-02,58,56.9655172413793
2020-10-03,56,56.964285714285715
2020-10-04,55,56.0
2020-10-05,55,51.0
2020-10-06,51,48.529411764705884
2020-10-07,45,49.86666666666667
2020-10-08,44,38.86363636363637
2020-10-09,38,40.526315789473685
2020-10-10,35,31.485714285714288
2020-10-11,29,31.379310344827584
2020-10-12,26,27.884615384615383
2020-10-13,25,19.76
2020-10-14,19,19.736842105263158
2020-10-15,15,13.933333333333334
2020-10-16,11,12.272727272727273
2020-10-17,9,6.111111111111112
2020-10-18,5,10.799999999999999
2020-10-19,6,6.666666666666666
2020-10-20,8,7.5
2020-10-21,10,7.999999999999999
2020-10-22,10,10.0
2020-10-23,10,10.0
2020-10-24,10,10.0
2020-10-25,10,11.999999999999996
2020-10-26,12,9.166666666666668
2020-10-27,11,17.454545454545453
2020-10-28,16,11.0
2020-10-29,16,16.0
2020-10-30,16,16.0
2020-10-31,16,16.0
2020-11-01,16,15.0
2020-11-02,15,13.866666666666667
2020-11-03,13,15.0
2020-11-04,13,12.0
2020-11-05,12,14.083333333333332
2020-11-06,13,12.0
2020-11-07,13,14.999999999999998
2020-11-08,15,11.266666666666667
2020-11-09,13,16.153846153846153
2020-11-10,14,8.357142857142858
2020-11-11,9,14.0
2020-11-12,9,9.0
2020-11-13,9,9.0
2020-11-14,9,11.0
2020-11-15,11,19.636363636363633
2020-11-16,24,12.375
2020-11-17,27,36.44444444444444
2020-11-18,41,32.26829268292683
2020-11-19,49,48.53061224489796
2020-11-20,58,55.75862068965517
2020-11-21,66,61.515151515151516
2020-11-22,70,68.82857142857144
2020-11-23,73,77.67123287671232
2020-11-24,81,75.7037037037037
2020-11-25,84,81.96428571428571
2020-11-26,85,86.96470588235294
2020-11-27,88,89.82954545454545
2020-11-28,93,96.51612903225805
2020-11-29,102,83.88235294117648
2020-11-30,92,110.8695652173913
2020-12-01,100,81.87999999999998
2020-12-02,89,103.37078651685394
2020-12-03,92,88.03260869565219
2020-12-04,91,101.09890109890111
2020-12-05,100,95.54999999999998
2020-12-06,105,104.76190476190474
2020-12-07,110,101.18181818181819
2020-12-08,106,111.03773584905662
2020-12-09,107,111.94392523364486
2020-12-10,113,107.00000000000003
2020-12-11,113,127.00000000000003
2020-12-12,127,119.22834645669293
2020-12-13,134,138.37313432835822
2020-12-14,146,137.67123287671234
