deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-20
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-21
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-22
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-23
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-24
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-25
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-26
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-27
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-28
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-29
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-30
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-01-31
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-02-01
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-02-02
0,0,堡林,Gwangju,0.0,0,0,0,0,0.0,2020-02-03
0,1,堡林,Gwangju,1.0,0,1,0,1,0.0,2020-02-04
0,2,堡林,Gwangju,1.0,0,2,1,0,0.0,2020-02-05
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-06
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-07
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-08
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-09
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-10
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-11
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-12
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-13
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-14
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-15
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-16
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-17
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-18
0,2,堡林,Gwangju,0.0,0,2,0,0,0.0,2020-02-19
0,2,堡林,Gwangju,0.0,1,1,0,0,0.0,2020-02-20
0,3,堡林,Gwangju,1.0,1,2,1,0,0.0,2020-02-21
0,6,堡林,Gwangju,3.0,1,5,3,0,0.0,2020-02-22
0,7,堡林,Gwangju,1.0,1,6,1,0,0.0,2020-02-23
0,9,堡林,Gwangju,2.0,1,8,2,0,0.0,2020-02-24
0,9,堡林,Gwangju,0.0,2,7,0,0,0.0,2020-02-25
0,9,堡林,Gwangju,0.0,2,7,0,0,0.0,2020-02-26
0,9,堡林,Gwangju,0.0,2,7,0,0,0.0,2020-02-27
0,9,堡林,Gwangju,0.0,2,7,0,0,0.0,2020-02-28
0,9,堡林,Gwangju,0.0,2,7,0,0,0.0,2020-02-29
0,9,堡林,Gwangju,0.0,2,7,0,0,0.0,2020-03-01
0,9,堡林,Gwangju,0.0,2,7,0,0,0.62,2020-03-02
0,11,堡林,Gwangju,2.0,2,9,1,1,0.76,2020-03-03
0,13,堡林,Gwangju,2.0,2,11,2,0,0.89,2020-03-04
0,13,堡林,Gwangju,0.0,3,10,0,0,0.89,2020-03-05
0,13,堡林,Gwangju,0.0,4,9,0,0,0.89,2020-03-06
0,13,堡林,Gwangju,0.0,4,9,0,0,0.89,2020-03-07
0,13,堡林,Gwangju,0.0,5,8,0,0,0.89,2020-03-08
0,15,堡林,Gwangju,2.0,6,9,2,0,1.03,2020-03-09
0,15,堡林,Gwangju,0.0,6,9,0,0,1.03,2020-03-10
0,15,堡林,Gwangju,0.0,6,9,0,0,1.03,2020-03-11
0,15,堡林,Gwangju,0.0,7,8,0,0,1.03,2020-03-12
0,15,堡林,Gwangju,0.0,9,6,0,0,1.03,2020-03-13
0,15,堡林,Gwangju,0.0,9,6,0,0,1.03,2020-03-14
0,16,堡林,Gwangju,1.0,9,7,0,1,1.1,2020-03-15
0,16,堡林,Gwangju,0.0,9,7,0,0,1.1,2020-03-16
0,16,堡林,Gwangju,0.0,9,7,0,0,1.1,2020-03-17
0,17,堡林,Gwangju,1.0,9,8,1,0,1.17,2020-03-18
0,17,堡林,Gwangju,0.0,9,8,0,0,1.17,2020-03-19
0,18,堡林,Gwangju,1.0,9,9,1,0,1.24,2020-03-20
0,18,堡林,Gwangju,0.0,9,9,0,0,1.24,2020-03-21
0,19,堡林,Gwangju,1.0,10,9,0,1,1.3,2020-03-22
0,19,堡林,Gwangju,0.0,10,9,0,0,1.3,2020-03-23
0,19,堡林,Gwangju,0.0,11,8,0,0,1.3,2020-03-24
0,19,堡林,Gwangju,0.0,11,8,0,0,1.3,2020-03-25
0,19,堡林,Gwangju,0.0,11,8,0,0,1.3,2020-03-26
0,20,堡林,Gwangju,1.0,11,9,0,1,1.37,2020-03-27
0,20,堡林,Gwangju,0.0,11,9,0,0,1.37,2020-03-28
0,20,堡林,Gwangju,0.0,11,9,0,0,1.37,2020-03-29
0,20,堡林,Gwangju,0.0,13,7,0,0,1.37,2020-03-30
0,20,堡林,Gwangju,0.0,14,6,0,0,1.37,2020-03-31
0,24,堡林,Gwangju,4.0,14,10,1,3,1.65,2020-04-01
0,25,堡林,Gwangju,1.0,14,11,0,1,1.72,2020-04-02
0,26,堡林,Gwangju,1.0,15,11,0,1,1.78,2020-04-03
0,26,堡林,Gwangju,0.0,15,11,0,0,1.78,2020-04-04
0,27,堡林,Gwangju,1.0,15,12,0,1,1.85,2020-04-05
0,27,堡林,Gwangju,0.0,15,12,0,0,1.85,2020-04-06
0,27,堡林,Gwangju,0.0,15,12,0,0,1.85,2020-04-07
0,27,堡林,Gwangju,0.0,15,12,0,0,1.85,2020-04-08
0,27,堡林,Gwangju,0.0,15,12,0,0,1.85,2020-04-09
0,27,堡林,Gwangju,0.0,15,12,0,0,1.85,2020-04-10
0,27,堡林,Gwangju,0.0,17,10,0,0,1.85,2020-04-11
0,27,堡林,Gwangju,0.0,19,8,0,0,1.85,2020-04-12
0,27,堡林,Gwangju,0.0,19,8,0,0,1.85,2020-04-13
0,27,堡林,Gwangju,0.0,21,6,0,0,1.85,2020-04-14
0,28,堡林,Gwangju,1.0,21,7,0,1,1.92,2020-04-15
0,28,堡林,Gwangju,0.0,22,6,0,0,1.92,2020-04-16
0,30,堡林,Gwangju,2.0,22,8,0,2,2.06,2020-04-17
0,30,堡林,Gwangju,0.0,22,8,0,0,2.06,2020-04-18
0,30,堡林,Gwangju,0.0,22,8,0,0,2.06,2020-04-19
0,30,堡林,Gwangju,0.0,22,8,0,0,2.06,2020-04-20
0,30,堡林,Gwangju,0.0,22,8,0,0,2.06,2020-04-21
0,30,堡林,Gwangju,0.0,22,8,0,0,2.06,2020-04-22
0,30,堡林,Gwangju,0.0,24,6,0,0,2.06,2020-04-23
0,30,堡林,Gwangju,0.0,24,6,0,0,2.06,2020-04-24
0,30,堡林,Gwangju,0.0,25,5,0,0,2.06,2020-04-25
0,30,堡林,Gwangju,0.0,25,5,0,0,2.06,2020-04-26
0,30,堡林,Gwangju,0.0,25,5,0,0,2.06,2020-04-27
0,30,堡林,Gwangju,0.0,25,5,0,0,2.06,2020-04-28
0,30,堡林,Gwangju,0.0,26,4,0,0,2.06,2020-04-29
0,30,堡林,Gwangju,0.0,27,3,0,0,2.06,2020-04-30
0,30,堡林,Gwangju,0.0,27,3,0,0,2.06,2020-05-01
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-02
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-03
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-04
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-05
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-06
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-07
0,30,堡林,Gwangju,0.0,28,2,0,0,2.06,2020-05-08
0,30,堡林,Gwangju,0.0,29,1,0,0,2.06,2020-05-09
0,30,堡林,Gwangju,0.0,30,0,0,0,2.06,2020-05-10
0,30,堡林,Gwangju,0.0,30,0,0,0,2.06,2020-05-11
0,30,堡林,Gwangju,0.0,30,0,0,0,2.06,2020-05-12
0,30,堡林,Gwangju,0.0,30,0,0,0,2.06,2020-05-13
